Name,X10_Chronic_KO_1_RNA,X11_Chronic_KO_2_RNA,X12_Chronic_KO_3_RNA,X1_Acute_Control_1_RNA,X2_Acute_Control_2_RNA,X3_Acute_Control_3_RNA,X4_Acute_KO_1_RNA,X5_Acute_KO_2_RNA,X6_Acute_KO_3_RNA,X7_Chronic_Control_1_RNA,X8_Chronic_Control_2_RNA,X9_Chronic_Control_3_RNA
ENSMUSG00000021972, 4.02113, 4.14422, 4.20248, 3.86578, 3.94357, 4.00718, 4.25637, 4.36760, 4.40179, 3.80423, 3.79651, 4.07803
ENSMUSG00000028821, 6.04968, 6.11477, 6.52273, 6.34846, 6.28928, 6.30510, 5.83227, 6.01028, 6.04370, 6.48075, 6.58971, 6.72152
ENSMUSG00000100235,-0.75030, 0.49675, 0.41868,-0.10798,-0.23233, 0.34816, 0.35669,-0.71086,-0.84381,-0.60457,-1.49507,-0.28414
ENSMUSG00000032185, 5.60664, 5.48453, 4.90838, 5.38940, 5.33351, 5.34359, 5.27763, 5.69092, 5.69111, 5.51396, 5.61220, 5.24329
ENSMUSG00000096655, 0.93354, 0.73901, 1.46598,-1.92771,-0.99648,-0.35647, 0.26722, 0.50034, 1.60318,-0.52863,-0.57640,-0.06623
ENSMUSG00000090124,-0.93677,-0.69005,-0.10969, 0.74883, 0.95212, 0.59492,-1.83855,-2.25730,-2.23790,-2.35428,-1.12012,-3.30015
ENSMUSG00000121243, 0.06349, 0.24784,-1.05523,-0.16346, 0.16087,-0.32548,-1.48765,-1.06786,-0.63606, 0.69369, 0.87092,-0.17107
ENSMUSG00000073676, 7.76323, 7.73474, 7.81966, 8.04632, 7.96152, 7.85233, 7.50236, 7.71190, 7.78053, 8.20160, 8.28147, 8.19397
ENSMUSG00000033368,-1.98795,-1.15897, 0.18986,-4.24235,-2.31339,-2.29051,-2.00691,-0.38831,-0.68526,-2.81355,-2.42431,-1.98760
ENSMUSG00000034820, 5.51353, 5.49171, 5.70654, 5.70517, 5.62274, 5.55092, 5.64342, 5.62756, 5.35250, 5.47298, 5.61592, 5.69404
ENSMUSG00000031539, 2.86036, 3.01210, 3.59499, 3.35838, 3.30290, 3.34489, 3.41594, 3.35812, 3.00777, 3.16884, 3.21466, 3.67489
ENSMUSG00000037400, 6.80776, 6.88654, 7.49392, 6.65443, 6.72242, 7.21129, 7.40558, 6.94123, 7.16494, 6.26733, 6.13176, 6.84049
ENSMUSG00000073436, 2.72536, 2.49186, 1.03535, 3.04015, 2.88466, 2.48490, 1.70108, 2.31974, 1.73057, 3.28914, 3.41877, 1.81392
ENSMUSG00000027452, 1.91994, 2.02141, 2.89376, 1.65558, 1.51171, 2.14655, 2.66245, 2.16215, 1.46345, 1.15166, 1.26147, 2.36163
ENSMUSG00000074500,-2.98902,-4.25889,-3.00267,-2.51176,-2.89418,-2.29051,-2.19754,-2.54880,-2.99193,-3.00610,-1.49507,-2.19309
ENSMUSG00000073490,-5.80927,-5.80927,-5.80927,-1.25032,-1.44272,-1.78982,-4.91130,-5.80927,-5.80927,-1.90694,-2.26981,-5.80927
ENSMUSG00000015943, 4.15266, 3.94757, 3.08770, 4.20936, 4.11435, 3.76230, 3.35862, 4.41883, 4.10895, 4.55217, 4.49506, 4.54741
ENSMUSG00000112637,-2.62597,-1.53687,-3.00267,-5.80927,-5.80927,-4.27215,-4.91130,-0.58131,-1.85352,-3.49125,-2.59736,-2.43278
ENSMUSG00000078970, 3.50952, 3.45830, 3.63072, 4.26032, 4.30646, 4.34964, 3.76869, 3.18379, 3.38077, 4.23569, 4.33417, 3.91951
ENSMUSG00000022400, 7.10738, 6.98385, 6.78721, 6.79339, 6.75818, 6.56855, 6.59847, 7.23618, 7.24591, 7.04964, 7.13591, 6.97518
ENSMUSG00000085890,-2.47380,-2.53422,-2.00273,-2.51176,-2.72564,-2.87240,-3.18151,-1.80745,-1.74522,-0.72655,-0.44652,-1.25315
ENSMUSG00000036752, 7.87321, 7.78859, 7.02472, 7.76396, 7.77792, 7.72071, 7.50640, 7.66995, 7.77372, 7.56698, 7.63216, 7.30457
ENSMUSG00000022270, 3.90271, 3.72920, 4.21776, 3.80205, 3.76582, 3.93222, 4.29875, 4.17475, 3.89131, 3.31255, 3.32184, 3.65968
ENSMUSG00000048285, 2.74876, 3.06050, 3.92456, 2.35350, 2.45113, 2.85662, 3.92018, 2.76361, 3.29458, 1.62881, 1.60891, 2.32354
ENSMUSG00000084291,-0.33514,-1.27428,-0.38386,-2.13388,-1.90044,-1.87701,-0.80549,-1.62610,-1.02195,-0.60457,-0.40570,-1.89488
ENSMUSG00000102721, 0.96051, 1.08149,-0.85592,-1.66498,-0.94928,-2.41548,-2.99286, 1.70102, 0.43871, 0.41472, 0.85422, 0.49266
ENSMUSG00000048000, 4.61196, 4.60823, 4.67367, 4.47535, 4.52484, 4.64001, 4.63993, 4.98389, 5.03130, 4.62047, 4.50713, 4.74224
ENSMUSG00000033508,-2.98902,-3.84823,-2.81004,-2.37450,-2.89418,-5.80927,-3.39860,-3.73250,-5.80927,-1.49199,-2.00304,-1.43706
ENSMUSG00000041671, 3.27451, 3.29851, 3.11763, 3.39724, 3.19674, 3.23223, 3.25073, 3.52806, 2.90763, 3.45498, 3.31880, 3.11900
ENSMUSG00000114916,-1.98795,-1.33558,-3.48805,-2.66346,-2.43816,-2.70350,-2.09908,-0.80417,-0.49780,-1.11353,-2.13027,-3.30015
ENSMUSG00000057606, 0.31407, 0.09360,-0.76573, 1.51247, 1.76619, 1.37623, 0.44092, 0.53885,-1.08658, 1.25197, 1.35945, 1.29954
ENSMUSG00000120456,-0.36832,-0.90554,-1.05523,-2.83300,-2.19855,-1.23482,-1.31191,-1.01113,-1.64447,-0.56610,-1.58335,-1.72561
ENSMUSG00000023915, 3.95896, 3.86312, 2.74060, 3.27737, 3.18357, 3.00116, 3.73238, 3.07989, 3.44505, 3.53458, 3.47450, 2.75409
ENSMUSG00000048832, 2.98052, 3.38893, 3.67367, 4.14374, 4.09619, 4.21908, 3.74900, 2.75954, 2.93638, 3.30997, 3.09175, 3.55674
ENSMUSG00000072955, 1.45359, 1.53118, 2.36478, 3.64137, 3.35318, 3.50217, 2.03504, 1.89904, 1.67317, 2.50778, 2.86451, 2.96051
ENSMUSG00000049649,-2.09495,-1.27428,-1.90320,-4.82278,-3.30506,-5.80927,-5.80927,-3.73250,-1.22523,-0.08615,-0.44652,-2.19309
ENSMUSG00000032815, 2.97722, 3.07235, 1.48448, 2.15237, 2.22806, 1.59451, 2.40583, 2.53029, 1.94782, 2.30998, 2.06604, 0.90742
ENSMUSG00000028691, 6.87088, 6.64981, 5.91820, 7.33319, 7.32300, 7.29360, 6.85199, 6.62562, 6.61128, 6.84984, 6.86641, 6.43742
ENSMUSG00000117662, 0.83497, 1.06972, 1.76728, 0.55622, 0.37997, 0.62696, 0.66761, 1.07268, 0.63185, 0.91381, 1.22295, 1.90700
ENSMUSG00000059325, 6.92707, 6.77993, 6.92223, 7.32377, 7.26446, 7.43606, 7.26750, 6.79204, 7.14155, 6.89514, 7.02574, 7.18354
ENSMUSG00000027353, 2.35037, 2.48744, 1.74444, 2.31342, 2.16511, 2.33292, 2.22758, 2.28051, 2.15768, 2.32541, 2.24972, 1.49210
ENSMUSG00000024896, 3.87463, 4.10438, 3.73482, 4.19013, 4.14458, 4.16691, 4.26333, 3.05686, 3.15130, 3.70352, 3.73395, 3.16010
ENSMUSG00000031314, 5.88744, 5.77609, 5.89592, 5.28318, 5.35365, 5.54097, 5.81422, 5.65137, 5.45681, 4.89665, 4.90102, 4.94084
ENSMUSG00000000743, 5.85816, 5.90136, 5.92032, 6.48523, 6.47834, 6.63972, 6.18046, 5.96549, 6.16404, 6.07649, 6.11739, 6.49370
ENSMUSG00000069539, 5.19373, 5.36136, 6.12207, 5.39661, 5.42982, 5.69534, 5.70135, 5.43555, 5.53138, 5.30219, 5.32067, 5.72039
ENSMUSG00000021275, 3.08838, 3.00285, 2.85163, 3.01851, 2.89440, 2.86672, 3.25306, 3.36617, 3.22305, 2.96721, 2.42966, 2.92598
ENSMUSG00000027394, 2.95056, 3.07235, 2.29314, 2.42106, 2.49445, 2.44950, 2.98777, 3.17464, 3.03460, 1.61213, 2.11595, 2.00651
ENSMUSG00000027274, 2.92341, 2.85292, 2.74827, 2.90848, 2.89116, 2.86336, 2.58682, 2.77171, 2.62440, 3.01557, 2.73816, 2.94492
ENSMUSG00000026034, 6.00626, 6.08400, 7.75197, 6.03318, 6.19363, 6.17636, 6.26608, 6.51136, 6.31787, 6.23399, 6.02524, 7.22432
ENSMUSG00000025278, 1.97388, 2.50065, 2.89376, 2.14097, 2.18640, 2.66545, 2.47539, 1.75926, 2.23244, 1.75572, 1.90501, 2.00651
ENSMUSG00000029204, 5.79635, 5.86308, 6.21014, 5.65193, 5.65746, 5.86950, 5.94654, 5.75519, 5.95366, 5.36264, 5.35076, 6.02740
ENSMUSG00000035284, 2.11259, 2.63055, 2.96134, 3.30828, 3.34137, 3.43588, 3.12141, 2.58191, 2.48125, 2.40018, 2.36626, 2.83415
ENSMUSG00000020401, 7.24485, 7.02406, 6.23014, 7.15404, 7.06321, 6.90423, 6.47604, 7.46024, 7.44730, 7.90470, 7.90535, 7.19990
ENSMUSG00000034379, 2.07606, 1.83924, 0.59925, 2.61074, 2.64813, 1.81220, 1.58740, 1.90642, 1.03263, 2.89666, 2.68719, 2.02442
ENSMUSG00000025069,-2.09495,-2.39720,-1.90320,-2.24918,-2.09219,-2.29051,-2.30321,-2.25730,-4.66541,-2.64369,-0.48853,-1.50397
ENSMUSG00000016253, 4.47838, 4.65428, 4.23151, 4.44321, 4.50061, 4.54467, 4.43130, 4.48195, 4.40767, 4.45380, 4.36103, 4.45244
ENSMUSG00000039994, 4.49346, 4.53733, 3.60559, 3.70277, 3.71179, 3.65955, 4.42511, 4.67476, 4.17591, 3.62048, 3.55941, 2.97594
ENSMUSG00000006021, 3.68552, 3.70657, 2.69368, 3.69694, 3.64608, 3.68831, 3.36941, 3.53998, 3.39859, 3.62879, 3.39008, 3.50024
ENSMUSG00000093953, 0.24993, 0.36807, 1.30880, 0.70303, 0.84909, 0.79151, 1.08908,-0.15529, 0.24221, 0.61216, 0.47156, 1.08865
ENSMUSG00000086236, 2.62779, 2.41484, 2.09674, 1.05863, 0.66419, 0.73382, 2.33274, 2.80764, 2.96057, 1.34575, 1.57871, 2.02442
ENSMUSG00000091956,-1.62514,-2.68564,-1.90320,-4.24235,-4.85718,-2.87240,-4.36202,-5.80927,-2.23790, 1.47127, 1.10078,-0.81054
ENSMUSG00000043445, 6.22048, 6.33023, 7.18932, 4.95476, 4.99419, 5.27004, 5.79315, 6.25797, 6.94464, 5.22887, 5.13429, 6.27604
ENSMUSG00000032238, 1.87103, 2.08713, 4.08921, 0.25144, 0.73814, 1.97666, 1.98541, 3.09289, 4.06127, 0.94077, 1.41747, 2.86431
ENSMUSG00000032579, 4.59700, 4.55854, 3.50500, 5.14087, 5.14113, 5.02679, 4.26217, 5.02771, 4.58801, 4.81702, 4.96078, 4.32812
ENSMUSG00000056144, 2.56766, 2.84948, 3.40902, 3.75607, 3.75873, 3.96079, 4.01941, 2.68852, 2.03395, 2.47126, 2.33649, 2.97594
ENSMUSG00000121082,-0.36832,-0.15999,-2.64013,-1.19147,-1.09578,-0.75024,-0.55649,-0.62321,-0.04831,-1.29038,-0.87756,-1.50397
ENSMUSG00000031758, 1.56322, 1.35807, 2.28789, 2.89156, 2.78351, 2.73325, 1.92234, 1.64034, 2.05657, 2.35076, 2.26244, 2.39873
ENSMUSG00000026209, 4.67946, 4.81806, 5.22671, 4.27213, 4.26078, 4.42448, 5.19877, 4.39934, 4.44815, 3.63086, 3.54387, 4.14780
ENSMUSG00000027932, 0.15972,-0.40082, 0.86228,-0.83557,-1.31757,-2.41548, 0.09073, 1.19828, 0.61163,-0.85980,-0.87756, 0.16672
ENSMUSG00000027422, 7.30987, 7.20481, 7.39671, 7.11705, 7.11998, 7.20500, 6.81083, 7.66778, 7.74340, 7.86466, 7.80527, 7.96206
ENSMUSG00000111202,-1.54710,-1.95103,-5.80927,-1.51312,-2.43816,-2.29051,-1.25779,-5.80927,-0.90078,-1.29038,-5.80927,-5.80927
ENSMUSG00000048154, 7.01994, 6.87178, 7.13237, 7.47007, 7.53181, 7.49354, 7.80189, 7.29730, 7.18924, 6.61891, 6.74789, 6.78705
ENSMUSG00000046806, 3.73713, 3.50057, 2.97776, 3.50792, 3.35318, 3.51934, 3.62304, 3.83704, 4.10353, 3.47356, 3.37552, 2.87423
ENSMUSG00000054648, 4.96980, 4.96115, 5.05016, 4.86403, 4.86894, 5.04321, 4.60293, 4.59248, 4.79276, 4.69364, 4.62016, 4.61696
ENSMUSG00000051439, 2.84597, 3.04555, 3.05713, 2.02168, 2.16511, 1.90005, 1.74813, 1.18620, 1.88180, 3.14875, 3.21466, 2.81712
ENSMUSG00000016386,-1.15098,-1.77087,-1.16626,-3.02516,-2.89418,-5.80927,-2.41725,-1.90745,-2.23790,-3.22838,-1.77799,-3.30015
ENSMUSG00000022751, 4.78413, 4.85282, 5.27731, 4.10465, 4.05193, 4.03580, 4.29649, 4.69195, 4.81394, 4.34949, 4.30219, 4.90502
ENSMUSG00000024524, 3.33244, 3.56489, 3.38461,-0.13546, 0.13919,-0.38814, 1.74813, 1.84628, 2.13661, 0.77085, 1.15636, 1.04251
ENSMUSG00000025938,-4.80173,-3.52894,-2.48813,-3.02516,-3.88174,-2.06900,-2.67653,-2.13102,-2.09808,-2.49174,-4.68440,-3.30015
ENSMUSG00000031731, 4.97394, 5.05296, 5.39259, 5.41033, 5.41468, 5.60270, 5.68028, 5.11473, 5.04739, 5.00841, 4.95393, 5.08298
ENSMUSG00000031258,-2.09495,-2.53422,-2.35064,-3.82959,-3.56477,-2.70350,-3.65424,-2.13102,-5.80927,-3.22838,-2.13027,-2.56943
ENSMUSG00000000959, 5.20787, 5.30787, 5.37287, 5.49002, 5.51327, 5.44874, 5.18906, 5.30758, 5.37891, 5.69908, 5.62025, 5.67998
ENSMUSG00000025366, 8.00808, 8.06281, 8.23697, 7.96872, 8.05328, 8.19141, 8.63231, 7.78556, 8.05445, 7.18514, 7.24987, 7.39987
ENSMUSG00000079641,10.70032,10.59931,11.08888,10.10941,10.09609,10.03822,10.19030,10.53975,10.75503,10.55695,10.72318,10.63578
ENSMUSG00000027628, 2.73711, 2.52241, 2.62865, 3.21348, 2.99736, 3.49351, 3.24371, 2.07967, 2.24563, 2.67369, 2.59466, 2.24422
ENSMUSG00000034173, 1.34521, 1.69342, 0.23426, 0.48585, 0.97677, 0.26915, 0.47329, 1.00552,-0.33192, 1.61213, 1.33557, 0.75837
ENSMUSG00000025137, 7.23643, 7.36692, 7.21966, 6.37334, 6.39479, 6.31835, 6.78347, 7.18569, 7.12514, 6.19951, 6.21469, 6.41127
ENSMUSG00000096458,-5.80927,-0.46787,-1.81009,-0.13546,-0.02238, 0.16387, 0.06971,-5.80927,-3.59852,-0.60457,-1.67739,-5.80927
ENSMUSG00000038725,-0.17983, 0.20543,-0.95214,-0.62623,-0.28996,-1.35486, 1.60941, 1.57698, 0.74760, 0.95407, 1.23590, 1.91982
ENSMUSG00000041801, 5.36058, 5.28259, 5.38029, 6.14622, 6.04203, 6.10599, 5.24812, 5.29989, 5.68326, 5.89277, 5.89601, 6.36603
ENSMUSG00000017830, 3.90619, 4.03039, 5.10199, 3.83780, 3.61501, 4.06680, 4.50946, 4.79199, 5.27262, 3.08672, 2.80924, 4.04769
ENSMUSG00000083380, 5.14974, 4.99422, 4.23561, 5.03164, 4.93568, 4.70430, 4.29423, 4.84673, 4.91231, 5.53789, 5.89652, 5.05274
ENSMUSG00000027130, 4.50152, 4.68740, 5.43243, 4.61790, 4.68673, 5.03502, 5.50987, 4.48442, 4.48753, 4.00603, 3.87315, 4.74584
ENSMUSG00000022299, 3.83874, 3.74594, 2.64106, 3.69500, 3.70073, 3.48260, 3.56791, 3.68008, 2.97251, 3.62464, 3.75436, 3.08525
ENSMUSG00000036249, 3.67538, 3.84942, 4.38091, 4.61687, 4.50592, 4.64295, 4.22820, 3.99426, 4.04062, 3.99481, 3.86483, 4.44248
ENSMUSG00000028744, 1.63194, 1.63869, 0.77482, 1.99659, 2.32243, 2.16303, 1.32016, 1.62252, 1.56161, 2.16885, 2.50652, 1.96381
ENSMUSG00000076749, 3.46783, 3.50931, 2.77105, 2.75236, 2.83160, 2.79449, 4.26564, 4.64418, 4.54998, 2.67771, 2.78740, 3.03015
ENSMUSG00000020570, 4.84690, 4.85540, 5.16211, 5.08394, 5.04752, 5.20054, 5.35185, 4.50523, 4.70599, 4.60264, 4.60775, 4.57907
ENSMUSG00000052812, 3.80380, 3.76067, 4.50046, 3.19154, 3.41761, 3.69777, 4.10064, 3.64521, 3.75733, 3.11066, 3.05201, 3.55674
ENSMUSG00000073197,-2.98902,-2.85483,-1.05523,-4.82278,-3.30506,-2.29051,-3.39860,-2.25730,-3.59852,-3.81294,-4.68440,-1.09005
ENSMUSG00000028851, 7.03012, 6.85773, 6.30652, 7.11869, 7.04966, 6.92813, 6.57093, 6.86986, 6.91064, 6.98168, 6.94446, 6.68983
ENSMUSG00000102070, 3.06682, 7.32838, 7.52035, 6.95108, 6.75395, 7.34913, 7.51420,-5.80927,-5.80927, 7.88812, 8.46806, 5.84954
ENSMUSG00000097069,-4.21427,-3.52894,-4.80971,-2.37450,-2.31339,-2.87240,-3.65424,-3.13925,-2.99193,-2.64369,-2.13027,-5.80927
ENSMUSG00000032135,-2.79611,-1.68858,-0.13771,-4.24235,-3.56477,-1.96982,-1.55133,-1.80745,-0.96009,-3.00610,-3.02181,-0.61295
ENSMUSG00000029090,-1.27132,-1.27428,-1.48818,-1.44280,-1.73121,-2.06900,-1.10662,-3.73250,-1.85352, 0.04391,-0.05073, 0.12304
ENSMUSG00000028886, 4.47955, 4.56170, 4.54520, 4.82537, 4.81699, 4.90303, 4.66641, 4.07346, 4.34012, 4.47586, 4.48288, 4.54016
ENSMUSG00000040785, 5.99080, 6.10579, 6.67014, 5.03010, 5.10874, 5.37223, 5.74218, 6.81232, 6.55414, 5.67167, 5.56806, 6.18439
ENSMUSG00000111212,-1.70765,-2.27207,-2.64013,-5.80927,-4.28854,-4.84500,-5.80927, 0.59475,-1.08658,-4.22757,-2.79403,-1.80777
ENSMUSG00000023861, 4.57862, 4.56380, 4.29445, 5.05689, 5.01070, 4.82144, 4.70610, 4.35686, 4.22000, 4.45263, 4.60026, 4.22859
ENSMUSG00000047710, 4.10511, 4.11445, 3.56706, 4.45247, 4.42427, 4.30948, 4.26910, 3.86194, 3.75733, 4.29306, 4.18348, 3.59121
ENSMUSG00000032392, 4.94469, 5.06857, 5.81693, 3.76909, 3.94200, 5.05724, 4.94552, 5.24417, 5.80794, 4.20960, 4.18849, 5.93530
ENSMUSG00000020728,-5.80927,-2.53422,-3.00267,-0.70636,-0.85928,-0.92506,-3.18151,-5.80927,-4.03551,-1.05909, 0.18131,-1.25315
ENSMUSG00000074220, 2.72536, 2.76073, 2.52077, 3.22702, 3.29801, 3.20330, 2.54175, 2.79178, 2.37125, 2.90010, 2.67772, 2.57116
ENSMUSG00000042202, 2.64035, 3.17757, 2.90066, 3.16081, 3.21239, 3.16562, 3.49688, 2.84654, 2.46443, 2.48048, 2.70127, 2.80335
ENSMUSG00000048897, 2.97722, 3.01824, 2.54741, 1.89163, 1.97634, 2.20078, 3.00171, 3.18985, 3.30091, 2.18586, 2.05876, 2.28937
ENSMUSG00000022897, 5.67896, 5.59851, 5.77950, 5.30186, 5.37987, 5.35619, 5.76155, 5.44318, 5.54811, 5.16312, 5.16086, 5.18540
ENSMUSG00000024968, 1.95389, 2.20483, 3.58646,-1.37575,-0.81630, 0.16387, 2.27425, 1.88416, 2.96456, 0.87239, 0.87092, 2.40330
ENSMUSG00000121787, 1.28247, 1.56512, 1.25595, 1.71831, 1.31312, 1.46754, 1.43963, 1.12424, 1.19097, 1.66160, 1.67700, 0.68517
ENSMUSG00000027822, 4.42734, 4.25364, 3.90238, 4.63120, 4.65749, 4.79700, 4.79201, 4.33378, 4.36903, 4.52458, 4.37720, 4.11054
ENSMUSG00000050394, 0.29301, 0.44300, 1.52077,-0.40952,-0.90358, 0.00226, 0.78829, 0.26793, 0.72894,-0.56610,-0.53179, 1.36662
ENSMUSG00000026918, 6.59915, 6.55245, 5.83055, 5.42157, 5.42591, 5.12331, 5.82993, 7.35222, 6.86143, 5.87715, 5.74898, 5.40133
ENSMUSG00000090996,-5.80927,-5.80927, 1.47526,-1.02809,-0.94928,-5.80927, 0.91151,-5.80927,-5.80927,-5.80927,-1.25864,-1.09005
ENSMUSG00000027230, 1.72924, 1.99052, 1.84091, 3.63122, 3.55898, 3.62823, 2.40583, 3.26356, 3.17562, 3.31255, 3.29423, 3.44366
ENSMUSG00000028291, 6.38971, 6.34313, 6.72464, 5.80519, 5.83561, 5.84246, 6.26752, 6.48756, 6.64682, 6.09761, 6.05479, 5.95451
ENSMUSG00000098112, 6.18232, 6.39918, 7.03475, 6.81486, 6.79459, 6.94412, 6.49636, 6.03617, 6.05123, 6.27728, 6.33020, 7.00425
ENSMUSG00000107230,-1.70765,-1.77087,-2.22511,-2.02711,-3.30506,-2.87240,-2.00691,-1.80745,-2.39273,-2.64369,-1.58335,-1.50397
ENSMUSG00000047641,-5.80927,-5.80927,-5.80927,-1.92771,-2.09219,-2.29051,-5.80927,-5.80927,-5.80927,-4.22757,-5.80927,-5.80927
ENSMUSG00000024182, 5.20364, 5.22802, 5.73046, 5.23103, 5.15739, 5.32051, 5.73051, 4.99519, 5.07535, 4.75949, 4.48695, 4.86000
ENSMUSG00000025867, 0.20553,-0.36842,-2.81004,-1.37575,-1.65350,-1.41884,-0.88531,-0.71086,-0.21893,-3.81294,-3.02181,-4.28466
ENSMUSG00000020171, 5.97063, 5.84765, 5.84180, 5.54351, 5.54812, 5.35918, 5.57377, 6.08131, 5.94308, 5.85118, 5.77861, 5.56584
ENSMUSG00000028207, 2.09444, 2.25248, 2.91095, 0.89176, 0.53737, 0.83331, 2.47139, 1.99910, 2.05657, 1.46200, 1.24874, 1.74355
ENSMUSG00000061894, 1.56322, 1.60645, 2.33451, 2.32355, 2.37900, 2.36653, 2.34154, 2.30864, 1.93973, 1.88630, 1.57871, 2.12195
ENSMUSG00000100747,-0.33514,-0.21654, 0.21223,-1.51312,-1.31757,-2.17551,-0.65799,-1.25282,-0.41247,-2.11334,-1.05555, 0.00769
ENSMUSG00000057193, 7.36090, 7.36466, 7.08656, 7.59821, 7.57773, 7.50544, 7.76263, 7.73553, 7.60013, 7.18707, 7.14688, 7.27478
ENSMUSG00000060288, 4.81770, 4.66018, 3.62656, 4.77738, 4.85239, 4.49128, 4.22345, 4.64418, 4.46938, 4.75760, 4.84187, 4.26672
ENSMUSG00000090637,-1.98795,-1.46661,-3.48805,-0.44345,-0.54672,-0.42053,-1.15527,-0.80417,-1.85352,-1.17011,-1.77799,-1.64789
ENSMUSG00000085389,-2.79611,-2.15693,-5.80927,-1.37575,-1.65350,-1.41884,-2.54107,-1.62610,-1.55031,-2.11334,-1.41188,-1.43706
ENSMUSG00000042642, 5.20998, 5.08109, 4.79533, 5.21887, 5.15941, 5.10566, 4.99860, 5.36430, 5.37667, 5.27198, 5.34330, 5.04764
ENSMUSG00000074165, 3.66722, 3.53309, 3.52301, 3.21348, 3.06214, 3.02540, 3.06413, 3.56818, 3.12300, 3.34824, 3.32488, 3.31370
ENSMUSG00000010025, 4.10812, 4.06193, 4.20666, 4.13802, 4.03735, 3.86328, 4.47491, 3.91230, 3.97484, 3.98351, 3.66856, 3.59521
ENSMUSG00000018861, 4.55669, 4.58049, 4.38707, 4.38881, 4.64216, 4.42675, 4.26795, 4.92877, 4.97204, 4.57709, 4.45960, 4.94868
ENSMUSG00000063522,-2.98902,-3.52894,-4.22489,-1.74735,-2.72564,-2.06900,-2.82604,-4.15587,-5.80927,-3.22838,-1.77799,-2.88902
ENSMUSG00000031297, 3.83510, 3.74594, 3.80640, 4.52335, 4.60509, 4.43921, 4.32448, 3.61173, 3.66465, 4.50890, 4.59900, 3.41678
ENSMUSG00000028044, 5.35614, 5.43434, 4.70259, 5.37730, 5.41242, 5.07113, 5.50303, 4.66173, 4.71787, 4.95568, 4.94410, 4.46124
ENSMUSG00000037685, 2.51406, 2.61443, 2.97121, 2.31342, 2.46426, 2.48052, 3.04002, 2.49645, 2.02633, 1.81522, 1.80423, 2.70680
ENSMUSG00000112925,-1.47306,-2.53422,-2.00273,-2.51176,-1.73121,-1.87701,-1.68781,-1.46503,-1.46192,-1.22899,-1.33323,-0.99074
ENSMUSG00000116033,-0.43705,-1.10460,-1.10968, 0.11822, 0.28448, 0.42307,-0.40174,-0.06590,-0.08086,-1.00663,-0.99375,-0.85352
ENSMUSG00000120664,-0.23997,-0.33674,-1.10968,-0.74815,-0.90358,-1.29359,-1.20562,-0.38831,-0.90078,-0.32220,-0.57640,-1.72561
ENSMUSG00000021913, 0.94709, 1.04588, 0.71342,-4.24235,-2.72564,-2.41548, 1.18989, 0.68336, 1.09223,-3.22838,-1.88613,-2.56943
ENSMUSG00000019923, 6.16214, 6.15502, 6.24140, 6.89448, 6.88404, 7.06673, 6.46124, 5.95973, 6.05170, 6.28058, 6.29774, 6.18803
ENSMUSG00000081683, 0.72916, 0.04632,-1.10968, 0.83627, 1.03661, 0.40471, 1.18989, 0.24482, 0.46149, 0.29444, 0.99805,-0.34418
ENSMUSG00000110057, 0.18281, 0.04632,-0.13771,-0.28125,-0.26086,-1.07164,-1.01399,-1.06786,-1.29989,-0.25947, 0.47156,-0.72823
ENSMUSG00000028708, 4.13796, 4.26013, 4.50500, 4.68127, 4.66793, 4.83350, 4.47990, 4.12182, 4.24976, 4.31126, 4.41187, 4.76373
ENSMUSG00000085079,-5.80927,-5.80927,-4.80971,-1.83471,-1.31757,-1.96982,-4.91130,-5.80927,-4.03551,-4.81171,-2.13027,-3.87735
ENSMUSG00000043931, 5.54003, 5.73941, 6.06176, 7.32581, 7.32105, 7.33132, 6.19812, 6.01071, 5.54877, 6.28289, 6.32187, 7.11622
ENSMUSG00000013822, 5.32470, 5.20936, 5.03299, 5.59142, 5.58916, 5.48798, 4.92884, 5.42659, 5.45184, 5.71966, 5.68369, 5.80661
ENSMUSG00000007591,-2.33616,-1.85814,-2.35064,-1.25032,-1.09578,-1.55601,-0.80549,-0.54059,-1.08658,-1.05909,-1.58335,-0.61295
ENSMUSG00000026112, 5.45961, 5.58254, 6.05983, 6.33100, 6.33736, 6.47152, 5.98563, 5.69038, 5.88264, 5.91249, 5.99698, 6.07366
ENSMUSG00000044348, 1.39549, 1.27847, 1.32941, 3.62510, 3.73906, 3.76770, 1.97979, 1.31382, 1.01733, 2.46663, 2.38964, 2.31386
ENSMUSG00000038248, 3.35294, 3.24717, 3.00363, 3.08548, 3.09347, 3.15467, 4.37460, 5.26155, 4.69281, 1.50780, 1.83009, 2.07114
ENSMUSG00000093565, 2.37564, 1.92015, 2.05404, 0.23008,-0.35000,-0.63177, 1.38963, 2.04664, 2.25870, 1.53460, 1.62869, 0.14505
ENSMUSG00000007030,-3.79798,-5.80927,-5.80927,-1.51312,-0.85928,-2.55231,-3.39860,-2.01491,-5.80927,-5.80927,-4.68440,-2.72039
ENSMUSG00000038762, 6.92451, 6.89177, 6.11763, 7.04144, 7.00599, 7.04762, 6.63111, 7.59555, 7.15012, 7.29404, 7.26950, 6.84512
ENSMUSG00000091971, 0.49097, 2.81463, 7.74887,-1.83471,-2.72564,-1.48580,-2.67653,-2.25730,-0.58849,-0.90711,-0.25308, 0.65482
